age,country_code,dob,full_name,image,nation,potential,rating,short_name,value,wage,year
25.0,145,"Dec 13, 1983",M. Traoui,https://cdn.sofifa.org/1x/11/players/175644.png,Tunisia,77.0,59.0,M. Traoui,0.0,0.0,10
35.0,145,"Sep 26, 1981",A. Yahia,https://cdn.sofifa.org/1x/18/players/53027.png,Tunisia,68.0,68.0,A. Yahia,210.0,3.0,10
26.0,145,"Apr 20, 1991",K. Laribi,https://cdn.sofifa.org/1x/18/players/190499.png,Tunisia,70.0,69.0,K. Laribi,2.0,1.2,10
30.0,145,"Jun 11, 1983",M. Gherieni,https://cdn.sofifa.org/1x/14/players/194855.png,Tunisia,59.0,59.0,M. Ghariani,0.0,0.0,10
31.0,145,"Jul 29, 1979",K. Essediri,https://cdn.sofifa.org/1x/12/players/152617.png,Tunisia,1.0,67.0,K. Essediri,67.0,7.0,10
25.0,145,"Jan 29, 1989",S. Ben Djemia,https://cdn.sofifa.org/1x/15/players/193321.png,Tunisia,67.0,61.0,S. Ben Djemia,210.0,4.0,10
29.0,145,"Sep 8, 1981",S. Benachour,https://cdn.sofifa.org/1x/12/players/50222.png,Tunisia,2.0,72.0,S. Benachour,72.0,2.0,10
30.0,145,"Mar 20, 1979",Santos,https://cdn.sofifa.org/1x/11/players/116539.png,Tunisia,72.0,63.0,Santos,0.0,0.0,10
26.0,145,"Feb 14, 1984",H. Namouchi,https://cdn.sofifa.org/1x/11/players/155973.png,Tunisia,72.0,63.0,H. Namouchi,0.0,0.0,10
22.0,161,"Jan 1, 1995",S. Azmoun,https://cdn.sofifa.org/1x/18/players/213955.png,Iran,84.0,76.0,S. Azmoun,11.5,46.0,18
23.0,161,"Oct 8, 1993",A. Jahanbakhsh,https://cdn.sofifa.org/1x/18/players/215871.png,Iran,80.0,77.0,A. Jahanbakhsh,11.5,13.0,18
27.0,161,"Apr 3, 1990",K. Ansarifard,https://cdn.sofifa.org/1x/18/players/197136.png,Iran,75.0,75.0,K. Ansarifard,7.0,1.0,18
23.0,161,"Sep 29, 1993",M. Mohammadi,https://cdn.sofifa.org/1x/18/players/233218.png,Iran,80.0,73.0,M. Mohammadi,4.7,25.0,18
23.0,161,"Sep 6, 1993",S. Ghoddos,https://cdn.sofifa.org/1x/18/players/231949.png,Iran,77.0,72.0,S. Ghoddos,4.2,4.0,18
25.0,161,"Apr 5, 1992",K. Rezaei,https://cdn.sofifa.org/1x/18/players/239593.png,Iran,75.0,73.0,K. Rezaei,5.0,16.0,18
29.0,161,"Sep 20, 1987",R. Ghoochannejhad,https://cdn.sofifa.org/1x/18/players/189717.png,Iran,70.0,70.0,R. Ghoochannejhad,1.8,9.0,18
27.0,161,"Mar 21, 1990",R. Rezaeian,https://cdn.sofifa.org/1x/18/players/239675.png,Iran,69.0,69.0,R. Rezaeian,875.0,9.0,18
29.0,161,"May 2, 1988",A. Haghighi,https://cdn.sofifa.org/1x/18/players/191589.png,Iran,71.0,71.0,A. Haghighi,1.6,3.0,18
20.0,161,"Oct 1, 1996",S. Ezatolahi,https://cdn.sofifa.org/1x/18/players/233241.png,Iran,79.0,68.0,S. Ezatolahi,1.5,15.0,18
25.0,161,"Feb 29, 1992",P. Sadeghian,https://cdn.sofifa.org/1x/18/players/241069.png,Iran,72.0,71.0,P. Sadeghian,2.8,13.0,18
29.0,161,"Sep 20, 1987",R. Ghoochannejhad,https://cdn.sofifa.org/1x/18/players/189717.png,Iran,70.0,70.0,R. Ghoochannejhad,1.8,9.0,14
23.0,161,"Oct 8, 1993",A. Jahanbakhsh,https://cdn.sofifa.org/1x/18/players/215871.png,Iran,80.0,77.0,A. Jahanbakhsh,11.5,13.0,14
29.0,161,"Jan 6, 1988",D. Davari,https://cdn.sofifa.org/1x/18/players/203440.png,Iran,64.0,64.0,D. Davari,300.0,2.0,14
30.0,161,"Feb 1, 1987",S. Beitashour,https://cdn.sofifa.org/1x/18/players/198288.png,Iran,69.0,69.0,S. Beitashour,750.0,5.0,14
22.0,161,"Jan 1, 1995",S. Azmoun,https://cdn.sofifa.org/1x/18/players/213955.png,Iran,84.0,76.0,S. Azmoun,11.5,46.0,14
33.0,161,"Jun 9, 1984",M. Shojaei,https://cdn.sofifa.org/1x/18/players/188877.png,Iran,72.0,72.0,M. Shojaei,1.9,1.0,14
30.0,161,"Jul 5, 1986",A. Dejagah,https://cdn.sofifa.org/1x/18/players/157427.png,Iran,72.0,72.0,A. Dejagah,2.9,21.0,14
26.0,161,"Mar 6, 1983",A. Teymourian,https://cdn.sofifa.org/1x/11/players/175667.png,Iran,76.0,68.0,A. Teymourian,0.0,0.0,10
31.0,161,"Jul 24, 1977",M. Mahdavikia,https://cdn.sofifa.org/1x/11/players/28271.png,Iran,74.0,72.0,M. Mahdavikia,0.0,0.0,10
33.0,161,"Oct 7, 1980",J. Nekounam,https://cdn.sofifa.org/1x/15/players/168838.png,Iran,75.0,75.0,J. Nekounam,2.0,25.0,10
32.0,161,"Jul 21, 1976",V. Hashemian,https://cdn.sofifa.org/1x/11/players/29831.png,Iran,74.0,70.0,V. Hashemian,0.0,0.0,10
33.0,161,"Jun 9, 1984",M. Shojaei,https://cdn.sofifa.org/1x/18/players/188877.png,Iran,72.0,72.0,Masoud,1.9,1.0,10
28.0,163,"Mar 17, 1989",S. Kagawa,https://cdn.sofifa.org/1x/18/players/189358.png,Japan,83.0,83.0,S. Kagawa,26.0,75.0,18
24.0,163,"Jul 15, 1992",Y. Mutō,https://cdn.sofifa.org/1x/18/players/228717.png,Japan,81.0,76.0,Y. Mutō,10.5,30.0,18
29.0,163,"Jun 4, 1988",T. Inui,https://cdn.sofifa.org/1x/18/players/205114.png,Japan,78.0,78.0,T. Inui,10.0,25.0,18
27.0,163,"May 18, 1990",Y. Ōsako,https://cdn.sofifa.org/1x/18/players/191565.png,Japan,76.0,75.0,Y. Ōsako,8.0,35.0,18
31.0,163,"Jun 13, 1986",K. Honda,https://cdn.sofifa.org/1x/18/players/186581.png,Japan,79.0,79.0,K. Honda,11.0,41.0,18
31.0,163,"Apr 16, 1986",S. Okazaki,https://cdn.sofifa.org/1x/18/players/194365.png,Japan,77.0,77.0,S. Okazaki,8.0,74.0,18
23.0,163,"Dec 24, 1993",Y. Kubo,https://cdn.sofifa.org/1x/18/players/217242.png,Japan,77.0,73.0,Y. Kubo,5.0,19.0,18
25.0,163,"May 28, 1992",G. Shibasaki,https://cdn.sofifa.org/1x/18/players/232883.png,Japan,81.0,75.0,G. Shibasaki,7.5,20.0,18
27.0,163,"Apr 12, 1990",H. Sakai,https://cdn.sofifa.org/1x/18/players/208520.png,Japan,76.0,76.0,H. Sakai,6.5,29.0,18
25.0,163,"May 6, 1992",T. Usami,https://cdn.sofifa.org/1x/18/players/191388.png,Japan,76.0,74.0,T. Usami,7.0,23.0,18
27.0,163,"Nov 12, 1989",H. Kiyotake,https://cdn.sofifa.org/1x/18/players/210126.png,Japan,73.0,73.0,H. Kiyotake,4.2,8.0,18
28.0,163,"Mar 17, 1989",S. Kagawa,https://cdn.sofifa.org/1x/18/players/189358.png,Japan,83.0,83.0,S. Kagawa,26.0,75.0,14
31.0,163,"Jun 13, 1986",K. Honda,https://cdn.sofifa.org/1x/18/players/186581.png,Japan,79.0,79.0,K. Honda,11.0,41.0,14
27.0,163,"Nov 12, 1989",H. Kiyotake,https://cdn.sofifa.org/1x/18/players/210126.png,Japan,73.0,73.0,H. Kiyotake,4.2,8.0,14
30.0,163,"Sep 12, 1986",Y. Nagatomo,https://cdn.sofifa.org/1x/18/players/194359.png,Japan,1.0,74.0,Y. Nagatomo,74.0,1.0,14
29.0,163,"Jun 4, 1988",T. Inui,https://cdn.sofifa.org/1x/18/players/205114.png,Japan,78.0,78.0,T. Inui,10.0,25.0,14
26.0,163,"Mar 14, 1991",G. Sakai,https://cdn.sofifa.org/1x/18/players/207472.png,Japan,74.0,74.0,G. Sakai,4.8,29.0,14
31.0,163,"Apr 16, 1986",S. Okazaki,https://cdn.sofifa.org/1x/18/players/194365.png,Japan,77.0,77.0,S. Okazaki,8.0,74.0,14
24.0,163,"Dec 14, 1992",R. Miyaichi,https://cdn.sofifa.org/1x/18/players/202053.png,Japan,70.0,67.0,R. Miyaichi,975.0,10.0,14
29.0,163,"Mar 27, 1988",A. Uchida,https://cdn.sofifa.org/1x/18/players/191541.png,Japan,71.0,71.0,A. Uchida,1.8,9.0,14
31.0,163,"Jun 10, 1986",H. Hosogai,https://cdn.sofifa.org/1x/18/players/181106.png,Japan,64.0,64.0,H. Hosogai,300.0,4.0,14
23.0,163,"Dec 24, 1993",Y. Kubo,https://cdn.sofifa.org/1x/18/players/217242.png,Japan,77.0,73.0,Y. Kubo,5.0,19.0,14
34.0,163,"Feb 19, 1983",D. Kobayashi,https://cdn.sofifa.org/1x/18/players/190976.png,Japan,64.0,64.0,D. Kobayashi,220.0,3.0,10
28.0,163,"Jul 24, 1988",S. Ito,https://cdn.sofifa.org/1x/18/players/179742.png,Japan,62.0,62.0,S. Ito,325.0,2.0,10
26.0,163,"Feb 12, 1983",H. Wakui,https://cdn.sofifa.org/1x/11/players/194897.png,Japan,4.0,60.0,H. Wakui,65.0,0.0,10
37.0,163,"Sep 18, 1979",J. Inamoto,https://cdn.sofifa.org/1x/18/players/48722.png,Japan,61.0,61.0,J. Inamoto,30.0,1.0,10
33.0,163,"Jan 18, 1984",M. Hasebe,https://cdn.sofifa.org/1x/18/players/181098.png,Japan,77.0,77.0,M. Hasebe,3.6,29.0,10
32.0,163,"Apr 24, 1978",K. Okayama,https://cdn.sofifa.org/1x/11/players/194154.png,Japan,61.0,60.0,K. Okayama,0.0,0.0,10
39.0,163,"Jun 24, 1978",S. Nakamura,https://cdn.sofifa.org/1x/18/players/29552.png,Japan,72.0,72.0,S. Nakamura,850.0,4.0,10
34.0,163,"Dec 10, 1981",T. Soma,https://cdn.sofifa.org/1x/17/players/181115.png,Japan,62.0,62.0,T. Soma,80.0,1.0,10
28.0,163,"Jun 23, 1981",M. Ohashi,https://cdn.sofifa.org/1x/11/players/181121.png,Japan,65.0,51.0,M. Ohashi,0.0,0.0,10
31.0,163,"Sep 6, 1985",K. Mizuno,https://cdn.sofifa.org/1x/18/players/186761.png,Japan,64.0,64.0,K. Mizuno,400.0,2.0,10
29.0,163,"May 7, 1988",T. Morimoto,https://cdn.sofifa.org/1x/18/players/178315.png,Japan,66.0,66.0,T. Morimoto,650.0,3.0,10
24.0,167,"Jul 8, 1992",H. Son,https://cdn.sofifa.org/1x/18/players/200104.png,Korea Republic,87.0,84.0,H. Son,39.5,125.0,18
28.0,167,"Jan 24, 1989",Ki Sung Yueng,https://cdn.sofifa.org/1x/18/players/180283.png,Korea Republic,76.0,76.0,Ki Sung Yueng,7.5,71.0,18
28.0,167,"Feb 27, 1989",Koo Ja Cheol,https://cdn.sofifa.org/1x/18/players/182152.png,Korea Republic,76.0,76.0,Koo Ja Cheol,8.0,30.0,18
22.0,167,"Sep 11, 1994",Kim Seung Joon,https://cdn.sofifa.org/1x/18/players/227789.png,Korea Republic,78.0,73.0,Kim Seung Joon,5.5,9.0,18
24.0,167,"Aug 10, 1992",Lee Jae Sung,https://cdn.sofifa.org/1x/18/players/221671.png,Korea Republic,80.0,76.0,Lee Jae Sung,10.0,13.0,18
20.0,167,"Mar 17, 1997",Han Chan Hee,https://cdn.sofifa.org/1x/18/players/231942.png,Korea Republic,83.0,72.0,Han Chan Hee,5.5,5.0,18
26.0,167,"Jun 29, 1991",Suk Hyun Jun,https://cdn.sofifa.org/1x/18/players/195912.png,Korea Republic,76.0,74.0,Suk Hyun Jun,7.0,15.0,18
25.0,167,"Feb 24, 1992",Lee Jong Ho,https://cdn.sofifa.org/1x/18/players/202989.png,Korea Republic,75.0,73.0,Lee Jong Ho,5.0,10.0,18
26.0,167,"Apr 29, 1991",Kim Young Uk,https://cdn.sofifa.org/1x/18/players/199262.png,Korea Republic,2.0,72.0,Kim Young Wook,73.0,2.0,18
25.0,167,"Jun 13, 1992",Kim Jin Su,https://cdn.sofifa.org/1x/18/players/213317.png,Korea Republic,80.0,75.0,Kim Jin Su,7.5,11.0,18
23.0,167,"Sep 9, 1993",Yoon Bo Sang,https://cdn.sofifa.org/1x/18/players/233282.png,Korea Republic,79.0,73.0,Yoon Bo Sang,4.0,3.0,18
24.0,167,"Jul 8, 1992",H. Son,https://cdn.sofifa.org/1x/18/players/200104.png,Korea Republic,87.0,84.0,H. Son,39.5,125.0,14
28.0,167,"Feb 27, 1989",Koo Ja Cheol,https://cdn.sofifa.org/1x/18/players/182152.png,Korea Republic,76.0,76.0,J. Koo,8.0,30.0,14
29.0,167,"Apr 14, 1988",Kim Shin Wook,https://cdn.sofifa.org/1x/18/players/191910.png,Korea Republic,74.0,74.0,Kim Shin Wook,5.5,14.0,14
27.0,167,"Oct 6, 1989",Kim Bo Kyung,https://cdn.sofifa.org/1x/18/players/199183.png,Korea Republic,71.0,71.0,B. Kim,2.4,10.0,14
28.0,167,"Jan 24, 1989",Ki Sung Yueng,https://cdn.sofifa.org/1x/18/players/180283.png,Korea Republic,76.0,76.0,S. Ki,7.5,71.0,14
28.0,167,"Jul 2, 1988",Lee Chung Yong,https://cdn.sofifa.org/1x/18/players/155355.png,Korea Republic,70.0,70.0,C. Lee,1.8,36.0,14
29.0,167,"Jun 2, 1988",Lee Seung Gi,https://cdn.sofifa.org/1x/18/players/202305.png,Korea Republic,71.0,71.0,Lee Seung Gi,2.3,9.0,14
26.0,167,"May 28, 1991",Ji Dong Won,https://cdn.sofifa.org/1x/18/players/199266.png,Korea Republic,74.0,71.0,D. Ji,3.0,19.0,14
27.0,167,"Aug 12, 1989",Hong Jeong Ho,https://cdn.sofifa.org/1x/18/players/200588.png,Korea Republic,72.0,72.0,J. Hong,2.6,8.0,14
38.0,167,"Apr 29, 1979",Lee Dong Gook,https://cdn.sofifa.org/1x/18/players/136553.png,Korea Republic,70.0,70.0,Lee Dong Gook,625.0,7.0,14
26.0,167,"Sep 30, 1990",Kim Seung Gyu,https://cdn.sofifa.org/1x/18/players/191655.png,Korea Republic,72.0,70.0,Kim Seung Gyu,1.5,4.0,14
35.0,167,"Jul 8, 1981",Kwak Tae Hwi,https://cdn.sofifa.org/1x/18/players/165888.png,Korea Republic,64.0,64.0,Kwak Tae Whi,110.0,2.0,10
31.0,167,"Jul 10, 1985",Park Chu Young,https://cdn.sofifa.org/1x/18/players/165889.png,Korea Republic,67.0,67.0,J. Park Chu Young,675.0,6.0,10
31.0,167,"Feb 28, 1985",Baek Ji Hoon,https://cdn.sofifa.org/1x/17/players/165890.png,Korea Republic,61.0,61.0,Baek Ji-Hoon,150.0,2.0,10
33.0,167,"Nov 7, 1978",Choi Hyun,https://cdn.sofifa.org/1x/13/players/136451.png,Korea Republic,59.0,59.0,Choi Hyun,1.0,0.0,10
29.0,167,"Jan 1, 1984",Kim Hyeung Bum,https://cdn.sofifa.org/1x/14/players/165891.png,Korea Republic,64.0,64.0,Kim Hyeung Bum,0.0,0.0,10
26.0,167,"Sep 2, 1983",Cho Jin Soo,https://cdn.sofifa.org/1x/11/players/155396.png,Korea Republic,1.0,58.0,Cho Jin-Soo,64.0,0.0,10
28.0,167,"Mar 1, 1982",Park Byung Gyu,https://cdn.sofifa.org/1x/11/players/165892.png,Korea Republic,65.0,61.0,Park Byung Gyu,0.0,0.0,10
32.0,167,"Jan 4, 1985",Jung Sung Ryong,https://cdn.sofifa.org/1x/18/players/176389.png,Korea Republic,71.0,71.0,Jung Sung Ryong,1.4,5.0,10
32.0,167,"Mar 13, 1981",Choi Tae Uk,https://cdn.sofifa.org/1x/14/players/136454.png,Korea Republic,62.0,62.0,Choi Tae Uk,0.0,0.0,10
31.0,167,"Mar 28, 1986",Yang Dong Hyen,https://cdn.sofifa.org/1x/18/players/165894.png,Korea Republic,69.0,69.0,Yang Dong Hyun,950.0,5.0,10
27.0,167,"Feb 7, 1985",Kim Myung Jung,https://cdn.sofifa.org/1x/13/players/176390.png,Korea Republic,3.0,60.0,Kim Myung Jung,61.0,3.0,10
22.0,183,"Sep 14, 1994",F. Al Muwallad,https://cdn.sofifa.org/1x/18/players/208977.png,Saudi Arabia,82.0,74.0,F. Al Muwallad,8.5,32.0,18
27.0,183,"Jan 26, 1990",N. Al Abed,https://cdn.sofifa.org/1x/18/players/208949.png,Saudi Arabia,76.0,76.0,N. Al Abed,8.0,43.0,18
27.0,183,"Aug 1, 1989",S. Al Faraj,https://cdn.sofifa.org/1x/18/players/191269.png,Saudi Arabia,75.0,75.0,S. Al Faraj,7.0,36.0,18
25.0,183,"Feb 17, 1992",M. Hawsawi,https://cdn.sofifa.org/1x/18/players/225060.png,Saudi Arabia,79.0,74.0,M. Hawsawi,6.5,32.0,18
25.0,183,"Aug 19, 1991",S. Al Dawsari,https://cdn.sofifa.org/1x/18/players/210602.png,Saudi Arabia,75.0,74.0,S. Al Dawsari,6.5,35.0,18
25.0,183,"May 25, 1992",Y. Al Shahrani,https://cdn.sofifa.org/1x/18/players/210603.png,Saudi Arabia,76.0,74.0,Y. Al Shahrani,5.5,32.0,18
23.0,183,"Feb 26, 1994",A. Aseri,https://cdn.sofifa.org/1x/18/players/213007.png,Saudi Arabia,78.0,72.0,A. Aseri,4.3,23.0,18
28.0,183,"Oct 5, 1988",S. Muwashar,https://cdn.sofifa.org/1x/18/players/210202.png,Saudi Arabia,73.0,73.0,S. Muwashar,4.0,38.0,18
26.0,183,"Oct 24, 1990",M. Jahfali,https://cdn.sofifa.org/1x/18/players/210182.png,Saudi Arabia,75.0,74.0,M. Jahfali,5.5,33.0,18
30.0,183,"Jan 10, 1987",M. Al Sahlawi,https://cdn.sofifa.org/1x/18/players/208916.png,Saudi Arabia,73.0,73.0,M. Al Sahlawi,3.9,39.0,18
31.0,183,"Sep 27, 1985",O. Hawsawi,https://cdn.sofifa.org/1x/18/players/208914.png,Saudi Arabia,74.0,74.0,O. Othman,3.8,33.0,18
32.0,183,"Jul 25, 1984",T. Al Jassam,https://cdn.sofifa.org/1x/18/players/168883.png,Saudi Arabia,74.0,74.0,T. Al Jassim,3.2,33.0,14
33.0,183,"Nov 23, 1983",N. Al Shamrani,https://cdn.sofifa.org/1x/18/players/191834.png,Saudi Arabia,70.0,70.0,N. Al Shamrani,1.1,25.0,14
27.0,183,"Jun 26, 1990",Y. Al Shehri,https://cdn.sofifa.org/1x/18/players/209281.png,Saudi Arabia,71.0,71.0,Y. Al Shehri,2.5,26.0,14
34.0,183,"Oct 10, 1982",Y. Al Qahtani,https://cdn.sofifa.org/1x/18/players/168888.png,Saudi Arabia,60.0,60.0,Y. Al Qahtani,110.0,6.0,14
25.0,183,"Aug 19, 1991",S. Al Dawsari,https://cdn.sofifa.org/1x/18/players/210602.png,Saudi Arabia,75.0,74.0,S. Al Dossari,6.5,35.0,14
28.0,183,"Nov 10, 1988",A. Al Dawsari,https://cdn.sofifa.org/1x/18/players/191262.png,Saudi Arabia,63.0,63.0,A. Al Dosari,375.0,7.0,14
22.0,183,"Sep 14, 1994",F. Al Muwallad,https://cdn.sofifa.org/1x/18/players/208977.png,Saudi Arabia,82.0,74.0,F. Al Muwallad,8.5,32.0,14
28.0,183,"Jul 27, 1988",N. Hazazi,https://cdn.sofifa.org/1x/18/players/191409.png,Saudi Arabia,69.0,69.0,N. Hazazi,1.1,15.0,14
26.0,183,"Sep 28, 1990",I. Ghaleb,https://cdn.sofifa.org/1x/18/players/208923.png,Saudi Arabia,72.0,72.0,I. Ghaleb,2.7,24.0,14
27.0,183,"Jan 26, 1990",N. Al Abed,https://cdn.sofifa.org/1x/18/players/208949.png,Saudi Arabia,76.0,76.0,N. Al Abed,8.0,43.0,14
34.0,183,"Apr 14, 1983",A. Ateef,https://cdn.sofifa.org/1x/18/players/180690.png,Saudi Arabia,65.0,65.0,A. Ateef,160.0,9.0,14
26.0,195,"Sep 15, 1990",A. Mooy,https://cdn.sofifa.org/1x/18/players/194958.png,Australia,79.0,78.0,A. Mooy,12.0,52.0,18
24.0,195,"Dec 16, 1992",T. Rogić,https://cdn.sofifa.org/1x/18/players/207928.png,Australia,78.0,75.0,T. Rogić,8.5,42.0,18
25.0,195,"Apr 8, 1992",M. Ryan,https://cdn.sofifa.org/1x/18/players/199005.png,Australia,81.0,78.0,M. Ryan,9.0,36.0,18
23.0,195,"Jul 29, 1993",J. Maclaren,https://cdn.sofifa.org/1x/18/players/212232.png,Australia,73.0,70.0,J. Maclaren,2.3,17.0,18
26.0,195,"Feb 4, 1991",M. Leckie,https://cdn.sofifa.org/1x/18/players/195033.png,Australia,74.0,74.0,M. Leckie,6.0,27.0,18
28.0,195,"Aug 22, 1988",M. Langerak,https://cdn.sofifa.org/1x/18/players/182435.png,Australia,75.0,74.0,M. Langerak,0.0,0.0,18
28.0,195,"Jul 3, 1988",J. Troisi,https://cdn.sofifa.org/1x/18/players/172208.png,Australia,71.0,71.0,J. Troisi,2.4,8.0,18
24.0,195,"Sep 25, 1992",M. Luongo,https://cdn.sofifa.org/1x/18/players/205347.png,Australia,76.0,73.0,M. Luongo,5.0,25.0,18
26.0,195,"Dec 16, 1990",A. Behich,https://cdn.sofifa.org/1x/18/players/202157.png,Australia,75.0,74.0,A. Behich,5.5,17.0,18
31.0,195,"Aug 4, 1985",M. Milligan,https://cdn.sofifa.org/1x/18/players/176992.png,Australia,73.0,73.0,M. Milligan,2.7,33.0,18
24.0,195,"Jul 28, 1992",B. Wright,https://cdn.sofifa.org/1x/18/players/198810.png,Australia,78.0,72.0,B. Wright,3.6,23.0,18
28.0,195,"Oct 5, 1988",R. Kruse,https://cdn.sofifa.org/1x/18/players/182440.png,Australia,73.0,73.0,R. Kruse,4.0,20.0,14
28.0,195,"Jul 14, 1988",R. Williams,https://cdn.sofifa.org/1x/18/players/173703.png,Australia,72.0,72.0,R. Williams,2.5,7.0,14
24.0,195,"Dec 10, 1991",T. Oar,https://cdn.sofifa.org/1x/17/players/188071.png,Australia,74.0,71.0,T. Oar,2.1,15.0,14
25.0,195,"Apr 8, 1992",M. Ryan,https://cdn.sofifa.org/1x/18/players/199005.png,Australia,81.0,78.0,M. Ryan,9.0,36.0,14
37.0,195,"Dec 6, 1979",T. Cahill,https://cdn.sofifa.org/1x/18/players/51412.png,Australia,70.0,70.0,T. Cahill,600.0,19.0,14
26.0,195,"Feb 4, 1991",M. Leckie,https://cdn.sofifa.org/1x/18/players/195033.png,Australia,74.0,74.0,M. Leckie,6.0,27.0,14
24.0,195,"Dec 16, 1992",T. Rogić,https://cdn.sofifa.org/1x/18/players/207928.png,Australia,78.0,75.0,T. Rogić,8.5,42.0,14
32.0,195,"Aug 3, 1984",M. Jedinák,https://cdn.sofifa.org/1x/18/players/181483.png,Australia,73.0,73.0,M. Jedinák,2.3,32.0,14
25.0,195,"Jan 5, 1992",T. Sainsbury,https://cdn.sofifa.org/1x/18/players/199000.png,Australia,77.0,74.0,T. Sainsbury,6.0,18.0,14
28.0,195,"Aug 22, 1988",M. Langerak,https://cdn.sofifa.org/1x/18/players/182435.png,Australia,75.0,74.0,M. Langerak,0.0,0.0,14
30.0,195,"Apr 8, 1987",D. Vidošić,https://cdn.sofifa.org/1x/18/players/183471.png,Australia,68.0,68.0,D. Vidosic,850.0,8.0,14
28.0,195,"May 15, 1989",J. Holland,https://cdn.sofifa.org/1x/18/players/186881.png,Australia,67.0,67.0,J. Holland,625.0,10.0,10
31.0,195,"Aug 5, 1980",J. Čulina,https://cdn.sofifa.org/1x/13/players/159234.png,Australia,66.0,66.0,J. Čulina,0.0,0.0,10
28.0,195,"Jul 14, 1982",A. Hughes,https://cdn.sofifa.org/1x/12/players/172803.png,Australia,62.0,59.0,A. Hughes,3.0,0.0,10
29.0,195,"Mar 24, 1985",N. Ward,https://cdn.sofifa.org/1x/15/players/177411.png,Australia,58.0,58.0,N. Ward,140.0,750.0,10
32.0,195,"Mar 11, 1985",N. Topor-Stanley,https://cdn.sofifa.org/1x/18/players/180740.png,Australia,65.0,65.0,N. Topor-Stanley,300.0,2.0,10
25.0,195,"Jan 20, 1992",B. Kantarovski,https://cdn.sofifa.org/1x/18/players/186884.png,Australia,63.0,61.0,B. Kantarovski,260.0,1.0,10
25.0,195,"Jan 5, 1986",D. Leach,https://cdn.sofifa.org/1x/12/players/193540.png,Australia,3.0,56.0,D. Leach,58.0,6.0,10
32.0,195,"Dec 20, 1978",C. Coyne,https://cdn.sofifa.org/1x/12/players/19206.png,Australia,62.0,62.0,C. Coyne,0.0,0.0,10
31.0,195,"Oct 5, 1979",V. Grella,https://cdn.sofifa.org/1x/12/players/23814.png,Australia,3.0,69.0,V. Grella,69.0,3.0,10
27.0,195,"Jan 10, 1982",A. Caceres,https://cdn.sofifa.org/1x/11/players/11783.png,Australia,65.0,58.0,A. Caceres,0.0,0.0,10
28.0,195,"Mar 10, 1988",R. Griffiths,https://cdn.sofifa.org/1x/17/players/169479.png,Australia,69.0,69.0,R. Griffiths,800.0,3.0,10
